3113.0
997.0
1597.0
3743.0
2740.0
4033.0
2105.0
1673.0
2093.0
2042.0
4190.0
3438.0
2603.0
2754.0
996.0
465.0
3173.0
2176.0
3181.0
1480.0
1997.0
2280.0
1196.0
2365.0
1203.0
969.0
1927.0
4706.0
1399.0
1553.0
