4569.0
2079.0
1600.0
3256.0
4634.0
1890.0
7126.0
2167.0
8199.0
5498.0
18914.0
3152.0
8023.0
3918.0
3720.0
4300.0
4592.0
3688.0
4157.0
2968.0
2281.0
6999.0
1874.0
3009.0
1668.0
5266.0
2978.0
3216.0
4546.0
4050.0
