20,13,25,3,6,23,10,45,3,28,4,18,26,18,11,20,22,16,25,10,3,26,3,15,30,3,9,22,4,12
21,8,3,44,26,4,12,17,15,7,6,1,15,25,5,14,1,2,22,15,11,1,14,23,6,6,9,14,37,2
0,2,12,1,1,1,0,1,13,2,1,1,11,0,0,17,24,10,1,1,11,3,0,3,1,0,3,0,0,4
7,0,11,0,0,0,0,3,0,14,0,1,0,0,0,4,15,0,0,0,9,7,1,23,8,0,0,0,0,14
1,2,14,2,8,1,5,5,1,20,1,1,25,1,13,2,1,1,2,1,15,5,13,6,6,9,15,2,7,16
3,9,0,1,16,0,5,23,2,0,16,0,2,6,0,0,1,11,4,1,12,5,0,1,0,12,2,7,0,9
13,13,15,2,17,7,39,23,9,20,2,2,21,13,6,2,7,9,2,13,33,23,8,34,13,25,7,23,31,11
4,3,7,3,20,4,12,9,8,4,5,6,7,4,14,11,5,19,9,3,6,7,3,10,8,14,23,7,3,3
