3384.0,0.0,3384.0,3384.0,3384.0,3384.0,3384.0
4901.8,3733.7014397751877,1918.0,3384.0,3384.0,3384.0,18556.0
3479.766666666667,811.8675653566664,2058.0,3384.0,3384.0,3384.0,7583.0
3846.9666666666667,1905.8774336126714,785.0,2437.0,3448.5,5075.25,7957.0
3412.733333333333,2346.6214294882193,1269.0,1594.25,2888.5,4268.25,12059.0
4328.633333333333,2628.4332488534233,1372.0,2283.0,3703.5,5903.0,12115.0
1145.1,780.1308179423809,377.0,852.75,1028.5,1225.75,4748.0
7898.266666666666,5656.873962701048,2181.0,3735.0,6699.0,9317.25,27565.0
5012.1,2066.269190828126,1990.0,3526.25,4746.0,6276.0,9312.0
4378.6,3061.896567995635,786.0,2006.0,3829.0,5673.25,13266.0
5976.466666666666,5328.62951736498,1439.0,2879.0,4437.0,7079.5,25958.0
5153.266666666666,4082.26350273315,1877.0,2799.5,3762.5,6818.25,23468.0
5776.833333333333,5202.459783491899,924.0,2545.0,3923.0,6614.25,20870.0
4645.5,3566.10268046031,1026.0,2407.5,3581.0,5080.75,16057.0
4393.766666666666,3265.5492824472813,848.0,2046.0,3001.5,6776.5,16072.0
5369.1,2831.197764685226,1806.0,3403.5,4367.0,7021.25,13336.0
3915.266666666667,2393.8203189755554,2115.0,3384.0,3384.0,3384.0,15975.0
6815.7,5079.766320650369,2171.0,3572.5,5040.5,8385.0,25704.0
6155.466666666666,4676.5427455091985,2487.0,3384.0,4661.5,6715.0,23238.0
4150.866666666667,1855.1049925363614,1671.0,2719.0,4121.0,5007.5,9545.0
6419.3,4364.039769960066,1730.0,3488.0,5334.0,7642.0,18250.0
4982.866666666667,3040.6966163436427,2673.0,3384.0,3384.0,5816.0,15305.0
6208.6,4709.9331249370525,1711.0,3072.0,4349.5,8316.0,22015.0
4153.133333333333,1591.160685297617,1459.0,2958.5,3839.5,5184.0,6917.0
3459.133333333333,1854.572220092879,813.0,2304.25,3033.5,4129.0,8240.0
3840.133333333333,1893.0168539121362,1105.0,2050.25,3682.0,5445.25,7651.0
3099.9333333333334,1913.7338469028573,764.0,1838.25,2593.0,4241.5,9296.0
2948.9333333333334,1713.3856568780427,448.0,1710.0,2637.0,3672.75,8373.0
3782.1666666666665,2853.97449525048,653.0,1761.0,2985.0,4910.75,13202.0
4264.933333333333,2900.296928120355,1100.0,2369.25,3548.5,5844.0,14358.0
4477.9,3263.341849107741,1600.0,2970.5,3819.0,4623.5,18914.0
4219.233333333334,2174.5938769998083,1452.0,2776.5,3496.5,5617.5,9243.0
5098.633333333333,5894.497325725792,1679.0,2720.25,3538.5,5064.25,34593.0
4656.5,2634.3163053345975,1392.0,3051.0,4235.5,5373.25,13968.0
3529.233333333333,2209.3052689169886,1193.0,2107.5,2671.0,4415.5,9831.0
3805.8,2275.112310982956,967.0,2644.0,3324.5,4495.75,11488.0
3515.8,1874.7605529865627,1128.0,2273.25,2844.5,3897.75,7449.0
4183.966666666666,2076.87551273597,1625.0,2711.5,3671.0,5244.0,8536.0
4466.833333333333,2163.17627389772,1287.0,2812.75,4249.5,5019.0,9129.0
4438.066666666667,2673.50681410343,1567.0,2822.5,4091.0,5069.5,15889.0
3634.6666666666665,1759.6444847308442,1130.0,2664.5,3484.0,4638.0,9825.0
4271.233333333334,1989.2355780694932,1607.0,2739.0,4088.0,5407.25,9563.0
4941.9,3110.043190186848,1266.0,2725.75,4078.5,6407.75,15670.0
3659.8333333333335,2057.513716941469,1061.0,2204.5,2980.0,5258.75,7864.0
3104.0,1568.692668962016,1204.0,1934.0,2914.5,4021.5,7548.0
3504.5,1725.2194013396154,259.0,2342.75,2935.5,4758.5,7455.0
3945.8,2526.398628005131,1566.0,2470.75,3408.0,4476.25,14528.0
3414.3,1579.5427568412497,1017.0,2350.0,2804.5,4638.75,6388.0
3723.233333333333,1729.1587885708918,779.0,2532.0,3550.5,4692.25,8058.0
3239.2,2253.475008468721,1063.0,1716.25,2710.5,4355.0,12441.0
3080.766666666667,1490.1967165522103,1086.0,2166.75,2696.5,3548.0,8039.0
3039.366666666667,2016.3034884340364,315.0,1808.0,2761.0,3605.5,9302.0
3717.3,1691.8235856103868,948.0,2531.0,3409.0,4569.75,8095.0
3304.4333333333334,1952.3418066222569,1136.0,1989.25,2745.5,4118.25,10460.0
3951.233333333333,2752.548345071167,1171.0,2300.0,2938.0,5108.25,14585.0
3297.7,1827.3264085675212,889.0,1937.0,2533.0,4733.0,7644.0
3956.133333333333,2483.667029342637,1169.0,2410.5,3541.5,4740.75,14394.0
2939.7,1500.0191067748622,1061.0,2062.5,2471.0,3453.0,7108.0
3958.5666666666666,3180.648780959019,459.0,1864.0,2813.0,5168.25,13183.0
4170.4,2400.0902368093552,1289.0,2739.75,3309.0,4937.75,11441.0
3601.7,2237.9525918679055,810.0,1944.75,2721.0,4713.5,9135.0
2929.9333333333334,1743.0889136586063,396.0,1580.75,2488.0,4226.0,7166.0
