45,62,4,22,25,4,0,0,0,0,0,0,0,0,0,0,0,0
51,121,11,56,50,10,0,0,0,0,0,0,0,0,0,0,0,0
49,131,32,80,61,16,0,0,0,0,0,0,0,0,0,0,0,0
52,129,38,54,43,16,0,0,0,0,0,0,0,0,0,0,0,0
73,353,21,111,120,22,0,0,0,0,0,0,0,0,0,0,0,0
41,58,11,49,16,9,0,0,0,0,0,0,0,0,0,0,0,0
56,118,8,158,32,58,0,0,0,0,0,0,0,0,0,0,0,0
77,86,17,71,25,11,0,0,0,0,0,0,0,0,0,0,0,0
43,42,6,26,11,27,0,0,0,0,0,0,0,0,0,0,0,0
53,134,11,38,43,6,0,0,0,0,0,0,0,0,0,0,0,0
34,116,24,49,63,10,0,0,0,0,0,0,0,0,0,0,0,0
49,191,12,61,69,15,0,0,0,0,0,0,0,0,0,0,0,0
61,95,8,54,37,6,0,0,0,0,0,0,0,0,0,0,0,0
49,50,13,10,141,17,0,0,0,0,0,0,0,0,0,0,0,0
45,76,8,23,36,4,0,0,0,0,0,0,0,0,0,0,0,0
49,63,15,26,41,16,0,0,0,0,0,0,0,0,0,0,0,0
40,100,7,54,36,12,0,0,0,0,0,0,0,0,0,0,0,0
30,96,12,65,40,7,0,0,0,0,0,0,0,0,0,0,0,0
40,69,18,79,2,3,0,0,0,0,0,0,0,0,0,0,0,0
64,66,5,26,26,5,0,0,0,0,0,0,0,0,0,0,0,0
53,133,21,122,17,22,0,0,0,0,0,0,0,0,0,0,0,0
44,48,17,76,17,5,0,0,0,0,0,0,0,0,0,0,0,0
49,56,16,63,6,4,0,0,0,0,0,0,0,0,0,0,0,0
51,71,26,172,5,0,0,0,0,0,0,0,0,0,0,0,0,0
56,128,24,61,67,25,0,0,0,0,0,0,0,0,0,0,0,0
43,60,6,21,17,4,0,0,0,0,0,0,0,0,0,0,0,0
40,80,8,52,31,6,0,0,0,0,0,0,0,0,0,0,0,0
44,122,22,55,54,23,0,0,0,0,0,0,0,0,0,0,0,0
42,92,4,32,35,9,0,0,0,0,0,0,0,0,0,0,0,0
46,143,14,49,40,13,0,0,0,0,0,0,0,0,0,0,0,0
43,112,9,42,42,14,0,0,0,0,0,0,0,0,0,0,0,0
60,137,32,62,118,27,0,0,0,0,0,0,0,0,0,0,0,0
42,90,20,49,64,9,0,0,0,0,0,0,0,0,0,0,0,0
52,109,20,27,93,25,0,0,0,0,0,0,0,0,0,0,0,0
57,107,14,26,52,21,0,0,0,0,0,0,0,0,0,0,0,0
52,188,15,105,73,14,0,0,0,0,0,0,0,0,0,0,0,0
43,93,17,50,45,10,0,0,0,0,0,0,0,0,0,0,0,0
48,86,13,36,43,9,0,0,0,0,0,0,0,0,0,0,0,0
46,62,5,58,17,5,0,0,0,0,0,0,0,0,0,0,0,0
56,221,13,70,78,11,0,0,0,0,0,0,0,0,0,0,0,0
44,125,18,55,50,13,0,0,0,0,0,0,0,0,0,0,0,0
55,110,10,29,32,1,0,0,0,0,0,0,0,0,0,0,0,0
49,164,17,101,53,17,0,0,0,0,0,0,0,0,0,0,0,0
48,49,10,38,58,14,0,0,0,0,0,0,0,0,0,0,0,0
38,81,32,90,29,7,0,0,0,0,0,0,0,0,0,0,0,0
41,43,6,46,28,5,0,0,0,0,0,0,0,0,0,0,0,0
37,73,5,48,37,11,0,0,0,0,0,0,0,0,0,0,0,0
45,215,29,127,90,13,0,0,0,0,0,0,0,0,0,0,0,0
43,56,10,29,30,3,0,0,0,0,0,0,0,0,0,0,0,0
47,154,13,47,52,9,0,0,0,0,0,0,0,0,0,0,0,0
55,198,33,99,158,31,0,0,0,0,0,0,0,0,0,0,0,0
39,86,19,51,69,14,0,0,0,0,0,0,0,0,0,0,0,0
57,131,10,74,99,29,0,0,0,0,0,0,0,0,0,0,0,0
59,131,22,80,85,41,0,0,0,0,0,0,0,0,0,0,0,0
40,36,6,18,21,7,0,0,0,0,0,0,0,0,0,0,0,0
49,101,26,81,39,17,0,0,0,0,0,0,0,0,0,0,0,0
39,48,8,53,19,16,0,0,0,0,0,0,0,0,0,0,0,0
38,69,5,35,45,3,0,0,0,0,0,0,0,0,0,0,0,0
53,142,20,60,64,18,0,0,0,0,0,0,0,0,0,0,0,0
39,62,6,21,28,7,0,0,0,0,0,0,0,0,0,0,0,0
45,132,22,58,52,22,0,0,0,0,0,0,0,0,0,0,0,0
