37,397,3,13,36,1,0,0,0,0,0,0,0,0,0,0,0,0
39,229,6,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0
42,354,15,28,47,4,0,0,0,0,0,0,0,0,0,0,0,0
28,158,4,41,27,8,0,0,0,0,0,0,0,0,0,0,0,0
34,265,6,59,38,8,0,0,0,0,0,0,0,0,0,0,0,0
35,198,5,47,32,4,0,0,0,0,0,0,0,0,0,0,0,0
36,293,10,57,24,5,0,0,0,0,0,0,0,0,0,0,0,0
43,246,4,63,21,0,0,0,0,0,0,0,0,0,0,0,0,0
39,92,4,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0
48,182,7,34,17,1,0,0,0,0,0,0,0,0,0,0,0,0
63,146,8,47,22,0,0,0,0,0,0,0,0,0,0,0,0,0
51,201,8,72,39,0,0,0,0,0,0,0,0,0,0,0,0,0
99,280,15,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0
112,341,8,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0
46,154,6,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
34,436,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
52,400,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
37,499,3,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0
41,343,9,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0
26,439,12,22,16,2,0,0,0,0,0,0,0,0,0,0,0,0
41,81,5,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0
38,412,15,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0
39,126,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0
67,251,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0
46,108,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
44,95,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
37,152,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
41,101,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0
43,363,3,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0
